#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E38D
#Date Time: 2025-04-07 17:06:28.436
#Sample rate: 400000Hz
#Samples: 4096

Time (s),Bus,DIO  6,DIO  5,DIO  4,DIO  3,DIO  2,DIO  1,DIO  0
-0.002765,15,0,0,0,1,1,1,1
-0.0027625,15,0,0,0,1,1,1,1
-0.00276,15,0,0,0,1,1,1,1
-0.0027575,15,0,0,0,1,1,1,1
-0.002755,15,0,0,0,1,1,1,1
-0.0027525,15,0,0,0,1,1,1,1
-0.00275,31,0,0,1,1,1,1,1
-0.0027475,31,0,0,1,1,1,1,1
-0.002745,31,0,0,1,1,1,1,1
-0.0027425,31,0,0,1,1,1,1,1
-0.00274,31,0,0,1,1,1,1,1
-0.0027375,31,0,0,1,1,1,1,1
-0.002735,31,0,0,1,1,1,1,1
-0.0027325,31,0,0,1,1,1,1,1
-0.00273,31,0,0,1,1,1,1,1
-0.0027275,31,0,0,1,1,1,1,1
-0.002725,31,0,0,1,1,1,1,1
-0.0027225,31,0,0,1,1,1,1,1
-0.00272,31,0,0,1,1,1,1,1
-0.0027175,31,0,0,1,1,1,1,1
-0.002715,31,0,0,1,1,1,1,1
-0.0027125,31,0,0,1,1,1,1,1
-0.00271,31,0,0,1,1,1,1,1
-0.0027075,31,0,0,1,1,1,1,1
-0.002705,31,0,0,1,1,1,1,1
-0.0027025,31,0,0,1,1,1,1,1
-0.0027,31,0,0,1,1,1,1,1
-0.0026975,63,0,1,1,1,1,1,1
-0.002695,63,0,1,1,1,1,1,1
-0.0026925,63,0,1,1,1,1,1,1
-0.00269,63,0,1,1,1,1,1,1
-0.0026875,63,0,1,1,1,1,1,1
-0.002685,63,0,1,1,1,1,1,1
-0.0026825,63,0,1,1,1,1,1,1
-0.00268,63,0,1,1,1,1,1,1
-0.0026775,63,0,1,1,1,1,1,1
-0.002675,63,0,1,1,1,1,1,1
-0.0026725,63,0,1,1,1,1,1,1
-0.00267,63,0,1,1,1,1,1,1
-0.0026675,63,0,1,1,1,1,1,1
-0.002665,63,0,1,1,1,1,1,1
-0.0026625,63,0,1,1,1,1,1,1
-0.00266,63,0,1,1,1,1,1,1
-0.0026575,63,0,1,1,1,1,1,1
-0.002655,63,0,1,1,1,1,1,1
-0.0026525,63,0,1,1,1,1,1,1
-0.00265,63,0,1,1,1,1,1,1
-0.0026475,127,1,1,1,1,1,1,1
-0.002645,127,1,1,1,1,1,1,1
-0.0026425,127,1,1,1,1,1,1,1
-0.00264,127,1,1,1,1,1,1,1
-0.0026375,127,1,1,1,1,1,1,1
-0.002635,127,1,1,1,1,1,1,1
-0.0026325,127,1,1,1,1,1,1,1
-0.00263,127,1,1,1,1,1,1,1
-0.0026275,127,1,1,1,1,1,1,1
-0.002625,127,1,1,1,1,1,1,1
-0.0026225,127,1,1,1,1,1,1,1
-0.00262,127,1,1,1,1,1,1,1
-0.0026175,127,1,1,1,1,1,1,1
-0.002615,127,1,1,1,1,1,1,1
-0.0026125,127,1,1,1,1,1,1,1
-0.00261,127,1,1,1,1,1,1,1
-0.0026075,127,1,1,1,1,1,1,1
-0.002605,127,1,1,1,1,1,1,1
-0.0026025,127,1,1,1,1,1,1,1
-0.0026,127,1,1,1,1,1,1,1
-0.0025975,127,1,1,1,1,1,1,1
-0.002595,127,1,1,1,1,1,1,1
-0.0025925,127,1,1,1,1,1,1,1
-0.00259,127,1,1,1,1,1,1,1
-0.0025875,127,1,1,1,1,1,1,1
-0.002585,127,1,1,1,1,1,1,1
-0.0025825,127,1,1,1,1,1,1,1
-0.00258,127,1,1,1,1,1,1,1
-0.0025775,127,1,1,1,1,1,1,1
-0.002575,127,1,1,1,1,1,1,1
-0.0025725,127,1,1,1,1,1,1,1
-0.00257,127,1,1,1,1,1,1,1
-0.0025675,127,1,1,1,1,1,1,1
-0.002565,127,1,1,1,1,1,1,1
-0.0025625,127,1,1,1,1,1,1,1
-0.00256,127,1,1,1,1,1,1,1
-0.0025575,127,1,1,1,1,1,1,1
-0.002555,127,1,1,1,1,1,1,1
-0.0025525,127,1,1,1,1,1,1,1
-0.00255,127,1,1,1,1,1,1,1
-0.0025475,127,1,1,1,1,1,1,1
-0.002545,127,1,1,1,1,1,1,1
-0.0025425,127,1,1,1,1,1,1,1
-0.00254,127,1,1,1,1,1,1,1
-0.0025375,127,1,1,1,1,1,1,1
-0.002535,127,1,1,1,1,1,1,1
-0.0025325,127,1,1,1,1,1,1,1
-0.00253,127,1,1,1,1,1,1,1
-0.0025275,127,1,1,1,1,1,1,1
-0.002525,127,1,1,1,1,1,1,1
-0.0025225,127,1,1,1,1,1,1,1
-0.00252,127,1,1,1,1,1,1,1
-0.0025175,127,1,1,1,1,1,1,1
-0.002515,0,0,0,0,0,0,0,0
-0.0025125,0,0,0,0,0,0,0,0
-0.00251,0,0,0,0,0,0,0,0
-0.0025075,0,0,0,0,0,0,0,0
-0.002505,0,0,0,0,0,0,0,0
-0.0025025,0,0,0,0,0,0,0,0
-0.0025,0,0,0,0,0,0,0,0
-0.0024975,0,0,0,0,0,0,0,0
-0.002495,0,0,0,0,0,0,0,0
-0.0024925,0,0,0,0,0,0,0,0
-0.00249,0,0,0,0,0,0,0,0
-0.0024875,0,0,0,0,0,0,0,0
-0.002485,0,0,0,0,0,0,0,0
-0.0024825,0,0,0,0,0,0,0,0
-0.00248,0,0,0,0,0,0,0,0
-0.0024775,0,0,0,0,0,0,0,0
-0.002475,0,0,0,0,0,0,0,0
-0.0024725,0,0,0,0,0,0,0,0
-0.00247,0,0,0,0,0,0,0,0
-0.0024675,0,0,0,0,0,0,0,0
-0.002465,0,0,0,0,0,0,0,0
-0.0024625,0,0,0,0,0,0,0,0
-0.00246,0,0,0,0,0,0,0,0
-0.0024575,0,0,0,0,0,0,0,0
-0.002455,0,0,0,0,0,0,0,0
-0.0024525,0,0,0,0,0,0,0,0
-0.00245,0,0,0,0,0,0,0,0
-0.0024475,0,0,0,0,0,0,0,0
-0.002445,0,0,0,0,0,0,0,0
-0.0024425,0,0,0,0,0,0,0,0
-0.00244,0,0,0,0,0,0,0,0
-0.0024375,0,0,0,0,0,0,0,0
-0.002435,0,0,0,0,0,0,0,0
-0.0024325,0,0,0,0,0,0,0,0
-0.00243,0,0,0,0,0,0,0,0
-0.0024275,0,0,0,0,0,0,0,0
-0.002425,0,0,0,0,0,0,0,0
-0.0024225,0,0,0,0,0,0,0,0
-0.00242,0,0,0,0,0,0,0,0
-0.0024175,0,0,0,0,0,0,0,0
-0.002415,0,0,0,0,0,0,0,0
-0.0024125,0,0,0,0,0,0,0,0
-0.00241,0,0,0,0,0,0,0,0
-0.0024075,0,0,0,0,0,0,0,0
-0.002405,0,0,0,0,0,0,0,0
-0.0024025,0,0,0,0,0,0,0,0
-0.0024,0,0,0,0,0,0,0,0
-0.0023975,0,0,0,0,0,0,0,0
-0.002395,0,0,0,0,0,0,0,0
-0.0023925,0,0,0,0,0,0,0,0
-0.00239,0,0,0,0,0,0,0,0
-0.0023875,0,0,0,0,0,0,0,0
-0.002385,0,0,0,0,0,0,0,0
-0.0023825,0,0,0,0,0,0,0,0
-0.00238,0,0,0,0,0,0,0,0
-0.0023775,0,0,0,0,0,0,0,0
-0.002375,0,0,0,0,0,0,0,0
-0.0023725,0,0,0,0,0,0,0,0
-0.00237,0,0,0,0,0,0,0,0
-0.0023675,0,0,0,0,0,0,0,0
-0.002365,0,0,0,0,0,0,0,0
-0.0023625,0,0,0,0,0,0,0,0
-0.00236,0,0,0,0,0,0,0,0
-0.0023575,0,0,0,0,0,0,0,0
-0.002355,0,0,0,0,0,0,0,0
-0.0023525,0,0,0,0,0,0,0,0
-0.00235,0,0,0,0,0,0,0,0
-0.0023475,0,0,0,0,0,0,0,0
-0.002345,0,0,0,0,0,0,0,0
-0.0023425,0,0,0,0,0,0,0,0
-0.00234,0,0,0,0,0,0,0,0
-0.0023375,0,0,0,0,0,0,0,0
-0.002335,0,0,0,0,0,0,0,0
-0.0023325,0,0,0,0,0,0,0,0
-0.00233,0,0,0,0,0,0,0,0
-0.0023275,0,0,0,0,0,0,0,0
-0.002325,0,0,0,0,0,0,0,0
-0.0023225,0,0,0,0,0,0,0,0
-0.00232,0,0,0,0,0,0,0,0
-0.0023175,0,0,0,0,0,0,0,0
-0.002315,0,0,0,0,0,0,0,0
-0.0023125,0,0,0,0,0,0,0,0
-0.00231,0,0,0,0,0,0,0,0
-0.0023075,0,0,0,0,0,0,0,0
-0.002305,0,0,0,0,0,0,0,0
-0.0023025,0,0,0,0,0,0,0,0
-0.0023,0,0,0,0,0,0,0,0
-0.0022975,0,0,0,0,0,0,0,0
-0.002295,0,0,0,0,0,0,0,0
-0.0022925,0,0,0,0,0,0,0,0
-0.00229,0,0,0,0,0,0,0,0
-0.0022875,0,0,0,0,0,0,0,0
-0.002285,0,0,0,0,0,0,0,0
-0.0022825,0,0,0,0,0,0,0,0
-0.00228,0,0,0,0,0,0,0,0
-0.0022775,0,0,0,0,0,0,0,0
-0.002275,0,0,0,0,0,0,0,0
-0.0022725,0,0,0,0,0,0,0,0
-0.00227,0,0,0,0,0,0,0,0
-0.0022675,0,0,0,0,0,0,0,0
-0.002265,0,0,0,0,0,0,0,0
-0.0022625,0,0,0,0,0,0,0,0
-0.00226,0,0,0,0,0,0,0,0
-0.0022575,0,0,0,0,0,0,0,0
-0.002255,0,0,0,0,0,0,0,0
-0.0022525,0,0,0,0,0,0,0,0
-0.00225,0,0,0,0,0,0,0,0
-0.0022475,0,0,0,0,0,0,0,0
-0.002245,0,0,0,0,0,0,0,0
-0.0022425,0,0,0,0,0,0,0,0
-0.00224,0,0,0,0,0,0,0,0
-0.0022375,0,0,0,0,0,0,0,0
-0.002235,0,0,0,0,0,0,0,0
-0.0022325,0,0,0,0,0,0,0,0
-0.00223,0,0,0,0,0,0,0,0
-0.0022275,0,0,0,0,0,0,0,0
-0.002225,0,0,0,0,0,0,0,0
-0.0022225,0,0,0,0,0,0,0,0
-0.00222,0,0,0,0,0,0,0,0
-0.0022175,0,0,0,0,0,0,0,0
-0.002215,0,0,0,0,0,0,0,0
-0.0022125,0,0,0,0,0,0,0,0
-0.00221,0,0,0,0,0,0,0,0
-0.0022075,0,0,0,0,0,0,0,0
-0.002205,0,0,0,0,0,0,0,0
-0.0022025,0,0,0,0,0,0,0,0
-0.0022,0,0,0,0,0,0,0,0
-0.0021975,0,0,0,0,0,0,0,0
-0.002195,0,0,0,0,0,0,0,0
-0.0021925,0,0,0,0,0,0,0,0
-0.00219,0,0,0,0,0,0,0,0
-0.0021875,0,0,0,0,0,0,0,0
-0.002185,0,0,0,0,0,0,0,0
-0.0021825,0,0,0,0,0,0,0,0
-0.00218,0,0,0,0,0,0,0,0
-0.0021775,0,0,0,0,0,0,0,0
-0.002175,0,0,0,0,0,0,0,0
-0.0021725,0,0,0,0,0,0,0,0
-0.00217,0,0,0,0,0,0,0,0
-0.0021675,0,0,0,0,0,0,0,0
-0.002165,0,0,0,0,0,0,0,0
-0.0021625,0,0,0,0,0,0,0,0
-0.00216,0,0,0,0,0,0,0,0
-0.0021575,0,0,0,0,0,0,0,0
-0.002155,0,0,0,0,0,0,0,0
-0.0021525,0,0,0,0,0,0,0,0
-0.00215,0,0,0,0,0,0,0,0
-0.0021475,0,0,0,0,0,0,0,0
-0.002145,0,0,0,0,0,0,0,0
-0.0021425,0,0,0,0,0,0,0,0
-0.00214,0,0,0,0,0,0,0,0
-0.0021375,0,0,0,0,0,0,0,0
-0.002135,0,0,0,0,0,0,0,0
-0.0021325,0,0,0,0,0,0,0,0
-0.00213,0,0,0,0,0,0,0,0
-0.0021275,0,0,0,0,0,0,0,0
-0.002125,0,0,0,0,0,0,0,0
-0.0021225,0,0,0,0,0,0,0,0
-0.00212,0,0,0,0,0,0,0,0
-0.0021175,0,0,0,0,0,0,0,0
-0.002115,0,0,0,0,0,0,0,0
-0.0021125,0,0,0,0,0,0,0,0
-0.00211,0,0,0,0,0,0,0,0
-0.0021075,0,0,0,0,0,0,0,0
-0.002105,0,0,0,0,0,0,0,0
-0.0021025,0,0,0,0,0,0,0,0
-0.0021,0,0,0,0,0,0,0,0
-0.0020975,0,0,0,0,0,0,0,0
-0.002095,0,0,0,0,0,0,0,0
-0.0020925,0,0,0,0,0,0,0,0
-0.00209,0,0,0,0,0,0,0,0
-0.0020875,0,0,0,0,0,0,0,0
-0.002085,0,0,0,0,0,0,0,0
-0.0020825,0,0,0,0,0,0,0,0
-0.00208,0,0,0,0,0,0,0,0
-0.0020775,0,0,0,0,0,0,0,0
-0.002075,0,0,0,0,0,0,0,0
-0.0020725,0,0,0,0,0,0,0,0
-0.00207,0,0,0,0,0,0,0,0
-0.0020675,0,0,0,0,0,0,0,0
-0.002065,0,0,0,0,0,0,0,0
-0.0020625,0,0,0,0,0,0,0,0
-0.00206,0,0,0,0,0,0,0,0
-0.0020575,0,0,0,0,0,0,0,0
-0.002055,0,0,0,0,0,0,0,0
-0.0020525,0,0,0,0,0,0,0,0
-0.00205,0,0,0,0,0,0,0,0
-0.0020475,0,0,0,0,0,0,0,0
-0.002045,0,0,0,0,0,0,0,0
-0.0020425,0,0,0,0,0,0,0,0
-0.00204,0,0,0,0,0,0,0,0
-0.0020375,0,0,0,0,0,0,0,0
-0.002035,0,0,0,0,0,0,0,0
-0.0020325,0,0,0,0,0,0,0,0
-0.00203,0,0,0,0,0,0,0,0
-0.0020275,0,0,0,0,0,0,0,0
-0.002025,0,0,0,0,0,0,0,0
-0.0020225,0,0,0,0,0,0,0,0
-0.00202,0,0,0,0,0,0,0,0
-0.0020175,0,0,0,0,0,0,0,0
-0.002015,0,0,0,0,0,0,0,0
-0.0020125,0,0,0,0,0,0,0,0
-0.00201,0,0,0,0,0,0,0,0
-0.0020075,0,0,0,0,0,0,0,0
-0.002005,0,0,0,0,0,0,0,0
-0.0020025,0,0,0,0,0,0,0,0
-0.002,0,0,0,0,0,0,0,0
-0.0019975,0,0,0,0,0,0,0,0
-0.001995,0,0,0,0,0,0,0,0
-0.0019925,0,0,0,0,0,0,0,0
-0.00199,0,0,0,0,0,0,0,0
-0.0019875,0,0,0,0,0,0,0,0
-0.001985,0,0,0,0,0,0,0,0
-0.0019825,0,0,0,0,0,0,0,0
-0.00198,0,0,0,0,0,0,0,0
-0.0019775,0,0,0,0,0,0,0,0
-0.001975,0,0,0,0,0,0,0,0
-0.0019725,0,0,0,0,0,0,0,0
-0.00197,0,0,0,0,0,0,0,0
-0.0019675,0,0,0,0,0,0,0,0
-0.001965,0,0,0,0,0,0,0,0
-0.0019625,0,0,0,0,0,0,0,0
-0.00196,0,0,0,0,0,0,0,0
-0.0019575,0,0,0,0,0,0,0,0
-0.001955,0,0,0,0,0,0,0,0
-0.0019525,0,0,0,0,0,0,0,0
-0.00195,0,0,0,0,0,0,0,0
-0.0019475,0,0,0,0,0,0,0,0
-0.001945,1,0,0,0,0,0,0,1
-0.0019425,1,0,0,0,0,0,0,1
-0.00194,1,0,0,0,0,0,0,1
-0.0019375,1,0,0,0,0,0,0,1
-0.001935,1,0,0,0,0,0,0,1
-0.0019325,1,0,0,0,0,0,0,1
-0.00193,1,0,0,0,0,0,0,1
-0.0019275,1,0,0,0,0,0,0,1
-0.001925,1,0,0,0,0,0,0,1
-0.0019225,1,0,0,0,0,0,0,1
-0.00192,1,0,0,0,0,0,0,1
-0.0019175,1,0,0,0,0,0,0,1
-0.001915,1,0,0,0,0,0,0,1
-0.0019125,1,0,0,0,0,0,0,1
-0.00191,1,0,0,0,0,0,0,1
-0.0019075,1,0,0,0,0,0,0,1
-0.001905,1,0,0,0,0,0,0,1
-0.0019025,1,0,0,0,0,0,0,1
-0.0019,1,0,0,0,0,0,0,1
-0.0018975,3,0,0,0,0,0,1,1
-0.001895,3,0,0,0,0,0,1,1
-0.0018925,3,0,0,0,0,0,1,1
-0.00189,3,0,0,0,0,0,1,1
-0.0018875,3,0,0,0,0,0,1,1
-0.001885,3,0,0,0,0,0,1,1
-0.0018825,3,0,0,0,0,0,1,1
-0.00188,3,0,0,0,0,0,1,1
-0.0018775,3,0,0,0,0,0,1,1
-0.001875,3,0,0,0,0,0,1,1
-0.0018725,3,0,0,0,0,0,1,1
-0.00187,3,0,0,0,0,0,1,1
-0.0018675,3,0,0,0,0,0,1,1
-0.001865,3,0,0,0,0,0,1,1
-0.0018625,3,0,0,0,0,0,1,1
-0.00186,3,0,0,0,0,0,1,1
-0.0018575,3,0,0,0,0,0,1,1
-0.001855,3,0,0,0,0,0,1,1
-0.0018525,3,0,0,0,0,0,1,1
-0.00185,3,0,0,0,0,0,1,1
-0.0018475,7,0,0,0,0,1,1,1
-0.001845,7,0,0,0,0,1,1,1
-0.0018425,7,0,0,0,0,1,1,1
-0.00184,7,0,0,0,0,1,1,1
-0.0018375,7,0,0,0,0,1,1,1
-0.001835,7,0,0,0,0,1,1,1
-0.0018325,7,0,0,0,0,1,1,1
-0.00183,7,0,0,0,0,1,1,1
-0.0018275,7,0,0,0,0,1,1,1
-0.001825,7,0,0,0,0,1,1,1
-0.0018225,7,0,0,0,0,1,1,1
-0.00182,7,0,0,0,0,1,1,1
-0.0018175,7,0,0,0,0,1,1,1
-0.001815,7,0,0,0,0,1,1,1
-0.0018125,7,0,0,0,0,1,1,1
-0.00181,7,0,0,0,0,1,1,1
-0.0018075,7,0,0,0,0,1,1,1
-0.001805,7,0,0,0,0,1,1,1
-0.0018025,7,0,0,0,0,1,1,1
-0.0018,7,0,0,0,0,1,1,1
-0.0017975,15,0,0,0,1,1,1,1
-0.001795,15,0,0,0,1,1,1,1
-0.0017925,15,0,0,0,1,1,1,1
-0.00179,15,0,0,0,1,1,1,1
-0.0017875,15,0,0,0,1,1,1,1
-0.001785,15,0,0,0,1,1,1,1
-0.0017825,15,0,0,0,1,1,1,1
-0.00178,15,0,0,0,1,1,1,1
-0.0017775,15,0,0,0,1,1,1,1
-0.001775,15,0,0,0,1,1,1,1
-0.0017725,15,0,0,0,1,1,1,1
-0.00177,15,0,0,0,1,1,1,1
-0.0017675,15,0,0,0,1,1,1,1
-0.001765,15,0,0,0,1,1,1,1
-0.0017625,15,0,0,0,1,1,1,1
-0.00176,15,0,0,0,1,1,1,1
-0.0017575,15,0,0,0,1,1,1,1
-0.001755,15,0,0,0,1,1,1,1
-0.0017525,15,0,0,0,1,1,1,1
-0.00175,31,0,0,1,1,1,1,1
-0.0017475,31,0,0,1,1,1,1,1
-0.001745,31,0,0,1,1,1,1,1
-0.0017425,31,0,0,1,1,1,1,1
-0.00174,31,0,0,1,1,1,1,1
-0.0017375,31,0,0,1,1,1,1,1
-0.001735,31,0,0,1,1,1,1,1
-0.0017325,31,0,0,1,1,1,1,1
-0.00173,31,0,0,1,1,1,1,1
-0.0017275,31,0,0,1,1,1,1,1
-0.001725,31,0,0,1,1,1,1,1
-0.0017225,31,0,0,1,1,1,1,1
-0.00172,31,0,0,1,1,1,1,1
-0.0017175,31,0,0,1,1,1,1,1
-0.001715,31,0,0,1,1,1,1,1
-0.0017125,31,0,0,1,1,1,1,1
-0.00171,31,0,0,1,1,1,1,1
-0.0017075,31,0,0,1,1,1,1,1
-0.001705,31,0,0,1,1,1,1,1
-0.0017025,31,0,0,1,1,1,1,1
-0.0017,31,0,0,1,1,1,1,1
-0.0016975,63,0,1,1,1,1,1,1
-0.001695,63,0,1,1,1,1,1,1
-0.0016925,63,0,1,1,1,1,1,1
-0.00169,63,0,1,1,1,1,1,1
-0.0016875,63,0,1,1,1,1,1,1
-0.001685,63,0,1,1,1,1,1,1
-0.0016825,63,0,1,1,1,1,1,1
-0.00168,63,0,1,1,1,1,1,1
-0.0016775,63,0,1,1,1,1,1,1
-0.001675,63,0,1,1,1,1,1,1
-0.0016725,63,0,1,1,1,1,1,1
-0.00167,63,0,1,1,1,1,1,1
-0.0016675,63,0,1,1,1,1,1,1
